Uniprot_A	Uniprot_B	Alt_A	Alt_B	Gene_A	Gene_B	pmid:method:quality
B2R5P6	P0CG48		7316	B2R5P6	UBC	21139048:0004:LC|21906983:0004:LC|21890473:0004:LC|21963094:0004:LC
B2R6F3	P0CG48		7316	SFRS3	UBC	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
B2R6F3	P27348		10971	SFRS3	YWHAQ	17353931:0006:LC|15324660:0004:LC|15324660:0493:LC|17353931:0004:LC
B2R6F3	P31946		7529	SFRS3	YWHAB	17353931:0006:LC|15324660:0004:LC|15324660:0493:LC
B2R6F3	P61981		7532	SFRS3	YWHAG	17353931:0006:LC|15324660:0004:LC
B2R6F3	Q8WXA9		140890	SFRS3	SREK1	11991645:0096:LC|14559993:0004:LC
B2RAL6	P05362		3383	B2RAL6	ICAM1	11279101:0096:LC|12526797:0114:LC|11786177:0096:LC
B2RCU6	P0CG48		7316	B2RCU6	UBC	21906983:0004:LC|21890473:0004:LC
B2RDW1	P0CG48		7316	HEL112	UBC	22108332:0004:LC|21906983:0004:LC|21139048:0004:LC|19850743:0096:LC|18655026:0004:LC|21890473:0004:LC|16196087:0004:LC
B2RDW1	P61956		6613	HEL112	SUMO2	21252943:0004:LC|19471022:0004:LC|21693764:0004:LC
B2RNT7	P0CG48		7316	KLHDC5	UBC	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
B3EWF7	B3EWF7	7957	7957	EPM2A	EPM2A	23922729:0096:LC|18617530:0004:LC|14532330:0018:LC
B3EWF7	Q6VVB1	7957	378884	EPM2A	NHLRC1	15930137:0018:LC|15930137:0997:LC|16115820:0004:LC|16115820:0018:LC|21505799:0018:LC|22578008:0415:LC|15930137:0007:LC|23922729:0004:LC|15930137:0415:LC|21505799:0663:LC|17337485:0428:LC|18617530:0004:LC|18029386:0018:LC|23922729:0018:LC|22578008:0096:LC|22578008:0004:LC|15930137:0096:LC|15930137:0004:LC
B3EWF7	Q9UQK1	7957	5507	EPM2A	PPP1R3C	14532330:0051:LC|18070875:0004:LC|14532330:0096:LC|14532330:0018:LC
B3KM38	P04637		7157	B3KM38	TP53	19303885:0004:LC|20075864:0004:LC|20075864:0428:LC|19303885:0096:LC|19303885:0415:LC
B3KM38	P29590		5371	B3KM38	PML	22013068:0004:LC|20075864:0004:LC|20075864:0096:LC
B3KMG0	P0CG48		7316	B3KMG0	UBC	21906983:0004:LC|21139048:0004:LC
B3KMJ7	B7Z3E2			B3KMJ7	B7Z3E2	21187329:0004:LC|20065038:0004:LC
B3KNU0	P0CG48		7316	B3KNU0	UBC	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
B3KNW7	O14497		8289	B3KNW7	ARID1A	20460684:0004:LC|18086889:0004:LC|8895581:0401:LC|9845365:0004:LC|15170388:0004:LC|16287714:0004:LC|14559996:0004:LC
B3KNW7	O14744		10419	B3KNW7	PRMT5	14559996:0004:LC|14559996:0096:LC|20951943:0004:LC
B3KNW7	O96019		86	B3KNW7	ACTL6A	20460684:0004:LC|14559996:0004:LC|8895581:0401:LC|9845365:0004:LC|21699904:0004:LC
B3KNW7	P01106		4609	B3KNW7	MYC	11839798:0004:LC|14559996:0096:LC|17353931:0004:LC
B3KNW7	P03372		2099	B3KNW7	ESR1	11003650:0096:LC|18451880:0004:LC|9099865:0018:LC
B3KNW7	P04150		2908	B3KNW7	NR3C1	12917342:0004:LC|17387179:0004:LC|10688647:0096:LC|9128241:0401:LC
B3KNW7	P04637		7157	B3KNW7	TP53	11950834:0004:LC|21900401:0004:LC|18303029:0004:LC|11950834:0401:LC|17666433:0004:LC|11950834:0096:LC
B3KNW7	P0CG48		7316	B3KNW7	UBC	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
B3KNW7	P10275		367	B3KNW7	AR	19762545:0018:LC|14966121:0004:LC|18487222:0004:LC
B3KNW7	P11473		7421	B3KNW7	VDR	12837248:0004:LC|16252006:0004:LC
B3KNW7	P11831		6722	B3KNW7	SRF	17599918:0004:LC|19342595:0004:LC
B3KNW7	P15172		4654	B3KNW7	MYOD1	22068056:0004:LC|20195544:0004:LC|15870273:0004:LC
B3KNW7	P16104		3014	B3KNW7	H2AFX	20224553:0004:LC|20224553:0096:LC|16932743:0004:LC
B3KNW7	P17676		1051	B3KNW7	CEBPB	17387179:0004:LC|22242598:0004:LC
B3KNW7	P18847		467	B3KNW7	ATF3	14673171:0004:LC|21300803:0004:LC
B3KNW7	P24864		898	B3KNW7	CCNE1	9891079:0004:LC|11085541:0004:LC
B3KNW7	P35232		5245	B3KNW7	PHB	12065415:0004:LC|15141164:0004:LC
B3KNW7	P38398		672	B3KNW7	BRCA1	10943845:0401:LC|15034933:0004:LC|10943845:0096:LC
B3KNW7	P42224		6772	B3KNW7	STAT1	21079652:0004:LC|16195385:0428:LC|20353823:0004:LC
B3KNW7	P45973		23468	B3KNW7	CBX5	12411497:0004:LC|12411497:0096:LC|20011120:0096:LC|12411497:0018:LC|15882967:0004:LC
B3KNW7	P51531		6595	B3KNW7	SMARCA2	14559996:0004:LC|18042045:0004:LC|9128241:0401:LC
B3KNW7	P60709		60	B3KNW7	ACTB	22573825:0401:LC|21300803:0004:LC|9845365:0004:LC
B3KNW7	P61956		6613	B3KNW7	SUMO2	21252943:0004:LC|19471022:0004:LC|21693764:0004:LC
B3KNW7	P68431			B3KNW7	HIST1H3A;|HIST1H3B;|HIST1H3C;|HIST1H3D;|HIST1H3E;|HIST1H3F;|HIST1H3G;|HIST1H3H;|HIST1H3I;|HIST1H3J	20011120:0096:LC|15616580:0096:LC
B3KNW7	Q00613		3297	B3KNW7	HSF1	21079652:0004:LC|20353823:0004:LC|11486022:0004:LC
B3KNW7	Q13127		5978	B3KNW7	REST	12192000:0004:LC|17023429:0004:LC
B3KNW7	Q13547		3065	B3KNW7	HDAC1	12192000:0004:LC|19081374:0004:LC|20596014:0004:LC
B3KNW7	Q14839		1108	B3KNW7	CHD4	16217013:0004:LC|14530259:0018:LC|14530259:0004:LC|11003653:0004:LC
B3KNW7	Q15233		4841	B3KNW7	NONO	20460684:0004:LC|18042045:0004:LC|18042045:0096:LC
B3KNW7	Q15796		4087	B3KNW7	SMAD2	18003620:0004:LC|16751102:0004:LC
B3KNW7	Q15831		6794	B3KNW7	STK11	11445556:0004:LC|14676191:0004:LC|11445556:0096:LC
B3KNW7	Q8NFD5		57492	B3KNW7	ARID1B	20086098:0004:LC|15170388:0004:LC|12200431:0004:LC|11988099:0018:LC|12200431:0096:LC|21118156:0004:LC|11988099:0004:LC
B3KNW7	Q8TAQ2		6601	B3KNW7	SMARCC2	20460684:0004:LC|18086889:0004:LC|8895581:0401:LC|9845365:0004:LC|20305087:0004:LC|14559996:0004:LC|18809673:0004:LC|11726552:0004:LC|22573825:0004:LC|22573825:0401:LC
B3KNW7	Q92769		3066	B3KNW7	HDAC2	20460684:0004:LC|19081374:0004:LC|14559996:0004:LC|20596014:0004:LC|11238380:0401:LC|12192000:0004:LC|16800816:0004:LC
B3KNW7	Q92785		5977	B3KNW7	DPF2	20460684:0004:LC|22334708:0004:LC|20460684:0096:LC
B3KNW7	Q92922		6599	B3KNW7	SMARCC1	20460684:0004:LC|11726552:0004:LC|18086889:0004:LC|8895581:0401:LC|9845365:0004:LC|18303029:0004:LC|16217013:0004:LC|16287714:0004:LC|21520050:0004:LC|14559996:0004:LC|16452305:0004:LC|16230384:0004:LC|18809673:0004:LC|11238380:0401:LC|9584200:0004:LC
B3KNW7	Q969G3		6605	B3KNW7	SMARCE1	20460684:0004:LC|8895581:0401:LC|9845365:0004:LC|20305087:0004:LC|16287714:0004:LC|11003653:0004:LC|14559996:0004:LC|18809673:0004:LC|12192000:0004:LC|16940996:0004:LC
B3KNW7	Q96GM5		6602	B3KNW7	SMARCD1	20460684:0004:LC|18303029:0004:LC|20305087:0004:LC|14559996:0004:LC|18042045:0004:LC|12917342:0004:LC
B3KNW7	Q96ST3		25942	B3KNW7	SIN3A	11238380:0096:LC|19081374:0004:LC|14559996:0004:LC|11238380:0401:LC|16800816:0004:LC|14559996:0096:LC|11784859:0004:LC
B3KNW7	Q9H836			B3KNW7	Q9H836	20460684:0004:LC|16687403:0004:LC|11726552:0004:LC|8895581:0401:LC|9845365:0004:LC|9744861:0401:LC|9584200:0004:LC|20506188:0004:LC|21520050:0004:LC|16287714:0004:LC|11486022:0401:LC|14559996:0004:LC|18042045:0004:LC|11238380:0401:LC|18809673:0004:LC|18414052:0004:LC|15150092:0004:LC|9128241:0401:LC|22573825:0004:LC
B3KNW7	Q9P2D1		55636	B3KNW7	CHD7	21532573:0004:LC|20130577:0004:LC
B3KNW7	Q9P2K5		50804	B3KNW7	MYEF2	16424906:0428:LC|15870273:0004:LC|16424906:0004:LC
B3KQ68	P0CG48		7316	B3KQ68	UBC	21906983:0004:LC|21987572:0004:LC|21890473:0004:LC
B3KRP9	P0CG48		7316	B3KRP9	UBC	21906983:0004:LC|21139048:0004:LC
B3KRZ3	P0CG48		7316	IMPDH	UBC	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
B3KS06	P0CG48		7316	B3KS06	UBC	21890473:0004:LC|21139048:0004:LC
B3KSG3	O95751		23641	B3KSG3	LDOC1	16189514:0004:HT|16189514:0018:HT
B3KW14	P0CG48		7316	B3KW14	UBC	21906983:0004:LC|21139048:0004:LC
B3KWH4	P0CG48		7316	B3KWH4	UBC	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
B3KX51	O15539		8490	B3KX51	RGS5	9079700:0096:LC|11253162:0004:LC
B3KX51	P0CG48		7316	B3KX51	UBC	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
B3KX51	P25024		3577	B3KX51	CXCR1	8903513:0004:LC|8662698:0004:LC
B3KX51	P81274		29899	B3KX51	GPSM2	8973305:0018:LC|12748287:0004:LC|8973305:0096:LC
B3KX51	Q99750		4188	B3KX51	MDFI	16189514:0004:HT|16189514:0018:HT
B3KXA2	P0CG48		7316	B3KXA2	UBC	21139048:0004:LC|21906983:0004:LC|21890473:0004:LC|18781797:0004:LC|21963094:0004:LC
B3KXA2	P12830		999	B3KXA2	CDH1	9405455:0004:LC|9535896:0004:LC|9405455:0492:LC
B3KXA2	P49023		5829	B3KXA2	PXN	7534286:0493:LC|9054445:0096:LC|9054445:0493:LC|7534286:0492:LC|9054445:0492:LC|10330411:0096:LC|8922390:0096:LC|7525621:0492:LC|7525621:0493:LC
B3KXA2	Q9BX66		10580	B3KXA2	SORBS1	10085297:0004:LC|17082770:0493:LC|10085297:0493:LC|17082770:0492:LC|10085297:0492:LC|10085297:0096:LC|12765336:0004:LC
B3KXG6	P0CG48		7316	B3KXG6	UBC	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|16196087:0004:LC|21139048:0004:LC
B3KXG6	P63146		7320	B3KXG6	UBE2B	20080676:0096:LC|14585983:0004:LC
B4DDT0	P05556		3688	B4DDT0	ITGB1	15254262:0096:LC|16878156:0004:LC
B4DDT0	P0CG48		7316	B4DDT0	UBC	21906983:0004:LC|21987572:0004:LC|21139048:0004:LC
B4DDT0	P21926		928	B4DDT0	CD9	10065872:0004:LC|10694273:0004:LC
B4DDV3	P0CG48		7316	B4DDV3	UBC	21906983:0004:LC|21890473:0004:LC
B4DEC9	P46934		4734	B4DEC9	NEDD4	19953087:0096:HT
B4DEE8	P0CG48		7316	B4DEE8	UBC	12016156:0096:LC|21890473:0004:LC
B4DET5	P0CG48		7316	B4DET5	UBC	21906983:0004:LC|21139048:0004:LC
B4DF43	P0CG48		7316	B4DF43	UBC	21890473:0004:LC|21139048:0004:LC
B4DG68	P0CG48		7316	B4DG68	UBC	10751385:0004:LC|19642705:0096:LC|20729196:0096:LC|15466472:0004:LC|18784277:0096:LC
B4DG68	P78352		1742	B4DG68	DLG4	8625413:0018:LC|8625413:0401:LC|9459447:0004:LC|8625413:0096:LC
B4DG76	P0CG48		7316	B4DG76	UBC	21890473:0004:LC|21139048:0004:LC
B4DG85	P46934		4734	B4DG85	NEDD4	19953087:0096:HT
B4DG85	Q15834		11007	B4DG85	CCDC85B	16189514:0004:HT|16189514:0018:HT
B4DII7	P06241		2534	B4DII7	FYN	9892651:0004:LC|12419528:0004:LC|10458595:0096:LC|12932824:0004:LC|10458595:0004:LC
B4DII7	P12931		6714	B4DII7	SRC	10458595:0096:LC|10458595:0004:LC|12932824:0004:LC
B4DII7	P78352		1742	B4DII7	DLG4	11937501:0096:LC|12419528:0004:LC|9286858:0004:LC|9278515:0096:LC|11937501:0004:LC|9278515:0018:LC|10648730:0004:LC
B4DII7	Q14289		2185	B4DII7	PTK2B	11478920:0004:LC|12576483:0004:LC
B4DIS6	P0CG48		7316	B4DIS6	UBC	21906983:0004:LC|21963094:0004:LC
B4DL13	Q9NVR2		55174	B4DL13	INTS10	16239144:0004:LC|20133760:0004:LC
B4DL80	O43684		9184	B4DL80	BUB3	22193957:0004:LC|21926987:0004:LC
B4DL80	O60566		701	B4DL80	BUB1B	22193957:0004:LC|20360068:0004:LC|21926987:0004:LC|10477750:0004:LC
B4DL80	O95996		10297	B4DL80	APC2	12956947:0004:LC|10922056:0004:LC
B4DL80	O95997		9232	B4DL80	PTTG1	22193957:0004:LC|16479161:0004:LC|22193957:0415:LC|20080579:0415:LC
B4DL80	P0CG48		7316	B4DL80	UBC	21890473:0004:LC|21906983:0004:LC|17187060:0004:LC|21139048:0004:LC
B4DL80	P12830		999	B4DL80	CDH1	12956947:0004:LC|12956947:0096:LC|16479161:0004:LC
B4DL80	P14635		891	B4DL80	CCNB1	20080579:0415:LC|16479161:0004:LC|12097298:0004:LC|20733055:0004:LC|19826003:0415:LC|22193957:0415:LC
B4DL80	P33981		7272	B4DL80	TTK	20729194:0004:LC|12686615:0004:LC
B4DL80	Q12834		991	B4DL80	CDC20	9811605:0004:LC|21454660:0004:LC|12196507:0004:LC|14561775:0004:LC|20081372:0004:LC|21335556:0004:LC|17360335:0004:LC|12956947:0096:LC|18059335:0004:LC|9628895:0004:LC|22193957:0004:LC|21926987:0004:LC|18997788:0004:LC|16479161:0004:LC|9736712:0004:LC|21937719:0415:LC
B4DL80	Q13042		8881	B4DL80	CDC16	9405394:0018:LC|17187060:0004:LC|16364912:0004:LC|10922056:0004:LC|20733055:0004:LC|9628895:0004:LC|22193957:0004:LC|12956947:0004:LC|14657031:0004:LC|9356466:0004:LC
B4DL80	Q13257		4085	B4DL80	MAD2L1	20081372:0004:LC|21335556:0004:LC|9628895:0004:LC|22193957:0004:LC|21926987:0004:LC|9736712:0004:LC|9356466:0004:LC
B4DL80	Q13526		5300	B4DL80	PIN1	10037602:0004:LC|9499405:0004:LC|9499405:0047:LC
B4DL80	Q14676		9656	B4DL80	MDC1	17827148:0096:LC|19826003:0096:LC|17827148:0004:LC|19826003:0004:LC
B4DL80	Q8NHZ8		246184	B4DL80	CDC26	16364912:0004:LC|10922056:0004:LC|14657031:0004:LC
B4DL80	Q92793		1387	B4DL80	CREBBP	21454660:0004:LC|19826003:0004:LC
B4DL80	Q9H1A4		64682	B4DL80	ANAPC1	12956947:0004:LC|22193957:0004:LC|16364912:0004:LC|11076961:0401:LC|17942546:0004:LC
B4DL80	Q9NYG5		51529	B4DL80	ANAPC11	12956947:0004:LC|16364912:0004:LC|10922056:0004:LC|14657031:0004:LC
B4DL80	Q9UJX2		8697	B4DL80	CDC23	22792066:0004:LC|17942546:0004:LC|10922056:0004:LC|22193957:0004:LC|16364912:0004:LC|12956947:0004:LC|14657031:0004:LC
B4DL80	Q9UJX4		51433	B4DL80	ANAPC5	22792066:0004:LC|16364912:0004:LC|10922056:0004:LC|22193957:0004:LC|15082755:0004:LC|12956947:0004:LC|14657031:0004:LC
B4DL80	Q9UJX5		29945	B4DL80	ANAPC4	21335556:0401:LC|16364912:0004:LC|10922056:0004:LC|22193957:0004:LC|21926987:0004:LC|21335556:0004:LC|12956947:0004:LC|21336306:0004:LC|14657031:0004:LC
B4DL80	Q9UJX6		29882	B4DL80	ANAPC2	22193957:0004:LC|14657031:0004:LC|16364912:0004:LC
B4DL80	Q9UM11		51343	B4DL80	FZR1	9811605:0004:LC|18372912:0004:LC|17187060:0004:LC|11340163:0004:LC|17942546:0004:LC|12097298:0004:LC|21986944:0004:LC|20663873:0004:LC|12797865:0004:LC
B4DL80	Q9UM13		10393	B4DL80	ANAPC10	22792066:0004:LC|16364912:0004:LC|10922056:0004:LC|22193957:0004:LC|12956947:0004:LC|14657031:0004:LC
B4DQ07	P0CG48		7316	B4DQ07	UBC	21906983:0004:LC|21890473:0004:LC|18781797:0004:LC|21139048:0004:LC
B4DQQ1	P0CG48		7316	B4DQQ1	UBC	21890473:0004:LC|21139048:0004:LC
B4DR67	P0CG48		7316	B4DR67	UBC	21906983:0004:LC|21139048:0004:LC
B4DRI6	P0CG48		7316	B4DRI6	UBC	21890473:0004:LC|21987572:0004:LC|21963094:0004:LC
B4DRS2	P0CG48		7316	B4DRS2	UBC	22178446:0004:LC|21139048:0004:LC
B4DT49	P06239		3932	B4DT49	LCK	15047060:0004:LC|16888650:0004:LC|11854499:0004:LC|12007789:0004:LC
B4DT49	P0CG48		7316	B4DT49	UBC	20442859:0004:LC|12832421:0096:LC|17686993:0004:LC|17937819:0004:LC|16497223:0004:LC|20974815:0004:LC
B4DT73	P0CG48		7316	B4DT73	UBC	21906983:0004:LC|21139048:0004:LC|17370265:0004:LC|19808933:0004:LC|21890473:0004:LC|19276361:0004:LC
B4DT73	P26358		1786	B4DT73	DNMT1	20940144:0004:LC|17991895:0004:LC
B4DT73	P30304		993	B4DT73	CDC25A	12963847:0096:LC|9278511:0415:LC|18480045:0415:LC|9278511:0096:LC|12759351:0415:LC|12399544:0415:LC
B4DT73	P68400		1457	B4DT73	CSNK2A1	12902976:0004:LC|15225637:0096:LC
B4DT73	Q13619		8451	B4DT73	CUL4A	19276361:0004:LC|19808933:0004:LC
B4DT73	Q9HAW4		63967	B4DT73	CLSPN	16963448:0415:LC|12766152:0096:LC|16963448:0096:LC|12766152:0004:LC
B4DTP6	P0CG48		7316	B4DTP6	UBC	21906983:0004:LC|21890473:0004:LC
B4DTX6	P0CG48		7316	B4DTX6	UBC	21890473:0004:LC|21139048:0004:LC
B4DUR3	O75925		8554	B4DUR3	PIAS1	17066076:0096:LC|17066076:0018:LC|19074829:0004:LC
B4DUR3	P45973		23468	B4DUR3	CBX5	12711603:0428:LC|12697822:0004:LC|12711603:0096:LC|12711603:0004:LC
B4DUR3	P61956		6613	B4DUR3	SUMO2	19471022:0004:LC|21693764:0004:LC
B4DUR3	Q13111		10036	B4DUR3	CHAF1A	12697822:0004:LC|15327775:0004:LC|17066076:0004:LC|12697822:0018:LC|15327775:0018:LC
B4DUR3	Q6VMQ6		55729	B4DUR3	ATF7IP	15691849:0096:LC|12665582:0004:LC|16757475:0004:LC|12665582:0018:LC|12665582:0096:LC
B4DUS4	P0CG48		7316	B4DUS4	UBC	21906983:0004:LC|21139048:0004:LC|17512543:0686:LC|22118674:0004:LC|21890473:0004:LC|22195557:0415:LC
B4DUS5	Q06609		5888	B4DUS5	RAD51	9396801:0018:LC|9396801:0096:LC|16920159:0004:LC
B4DW13	P0CG48		7316	B4DW13	UBC	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
B4DWS2	P0CG48		7316	B4DWS2	UBC	21906983:0004:LC|21139048:0004:LC
B4DXH2	P62330		382	B4DXH2	ARF6	9312003:0096:LC|11478794:0018:LC|9312003:0018:LC|11478794:0096:LC
B4DXH2	P63000		5879	B4DXH2	RAC1	11346801:0114:LC|8670882:0096:LC|11478794:0018:LC|8670882:0018:LC|11346801:0096:LC
B4DXH2	P84085		381	B4DXH2	ARF5	9038142:0096:LC|11478794:0018:LC|11478794:0096:LC
B4DXH2	Q15811		6453	B4DXH2	ITSN1	22558309:0018:HT|22558309:0004:HT|22558309:0090:HT
B4DXX1	P0CG48		7316	B4DXX1	UBC	16196087:0004:LC|21139048:0004:LC
B4DY66	P0CG48		7316	B4DY66	UBC	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|18781797:0004:LC|21139048:0004:LC
B4DY66	P61956		6613	B4DY66	SUMO2	16620772:0004:LC|19471022:0004:LC
B4DY66	P63165		7341	B4DY66	SUMO1	19246003:0096:LC|12924945:0096:LC
B4DY66	Q9UBT2		10054	B4DY66	UBA2	10187858:0096:LC|10217437:0415:LC|16189514:0018:HT|17353931:0004:LC
B4DZD9	P27361		5595	B4DZD9	MAPK3	10206983:0004:LC|10559944:0096:LC|10702794:0415:LC
B4DZD9	P28482		5594	B4DZD9	MAPK1	10206983:0004:LC|10702794:0004:LC|10702794:0415:LC
B4DZG6	P0CG48		7316	B4DZG6	UBC	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
B4DZT3	P0CG48		7316	B4DZT3	UBC	22178446:0004:LC|21906983:0004:LC|21890473:0004:LC|16196087:0004:LC|21139048:0004:LC
B4DZT3	P50402		2010	B4DZT3	EMD	12670476:0004:LC|17620012:0004:LC
B4DZT3	Q59G12			B4DZT3	Q59G12	9490046:0018:LC|9490046:0096:LC|8324822:0096:LC
B4E0L1	P62993		2885	B4E0L1	GRB2	9694876:0096:LC|8576157:0096:LC
B4E136	P0CG48		7316	B4E136	UBC	21890473:0004:LC|21139048:0004:LC
B4E1P5	P0CG48		7316	B4E1P5	UBC	21906983:0004:LC|16196087:0004:LC
B4E2K3	P0CG48		7316	B4E2K3	UBC	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
B4E2S7	P09936		7345	B4E2S7	UCHL1	18635949:0096:LC|18550537:0004:LC
B4E2X3	P0CG48		7316	B4E2X3	UBC	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
B4E318	P0CG48		7316	B4E318	UBC	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
B4E3W2	O15287		2189	B4E3W2	FANCG	10373536:0004:LC|11438206:0004:LC|15299017:0004:LC|18550849:0004:LC|15299030:0004:LC|11750104:0004:LC
B4E3W2	O15360		2175	B4E3W2	FANCA	12210728:0004:LC|11297559:0004:LC|10373536:0096:LC|10210316:0004:LC|10961856:0004:LC|15299030:0004:LC|12724401:0004:LC|17671210:0004:LC|12973351:0004:LC|11167740:0004:LC|10627486:0018:LC|16116422:0004:LC|16720839:0004:LC|17396147:0004:LC|12692539:0004:LC|10551855:0004:LC|12444097:0004:LC|11750104:0004:LC|15082718:0004:LC|10373536:0004:LC|22705371:0004:LC|18550849:0004:LC|11063725:0004:LC|12239156:0004:LC|20864535:0004:LC
B4E3W2	P19525		5610	B4E3W2	EIF2AK2	12397061:0004:LC|15299030:0004:LC
B4E3W2	P34932		3308	B4E3W2	HSPA4	11500375:0004:LC|15299030:0004:LC|11500375:0096:LC
B4E3W2	P42224		6772	B4E3W2	STAT1	10848598:0004:LC|11520787:0004:LC|14499622:0018:LC|10848598:0096:LC
B4E3W2	Q8IYD8		57697	B4E3W2	FANCM	20347428:0004:LC|17289582:0004:LC|16116422:0004:LC
B4E3W2	Q9HB96		2178	B4E3W2	FANCE	12093742:0096:LC|11157805:0018:LC|16513431:0018:LC|15262960:0004:LC|16127171:0004:LC|12093742:0018:LC|12093742:0428:LC|14625294:0004:LC|18550849:0004:LC|12649160:0018:LC|16127171:0018:LC|12239156:0004:LC|11157805:0096:LC|16513431:0004:LC
B4E3W2	Q9NPI8		2188	B4E3W2	FANCF	15262960:0004:LC|16720839:0004:LC|18550849:0004:LC|17082180:0004:LC|11063725:0004:LC
B4E3W2	Q9NW38		55120	B4E3W2	FANCL	16720839:0004:LC|18550849:0004:LC
B7Z1T1	P0CG48	7485	7316	WRB	UBC	21906983:0004:LC|21139048:0004:LC
B7Z240	O14964		9146	B7Z240	HGS	10809762:0096:LC|18362181:0004:LC|10809762:0018:LC|18362181:0096:LC|12551915:0401:LC
B7Z240	O94973		161	B7Z240	AP2A2	10809762:0096:LC|18362181:0004:LC
B7Z240	P00533		1956	B7Z240	EGFR	15701692:0004:LC|19109251:0004:LC|21226813:0004:LC|9049247:0004:LC|16429130:0428:LC
B7Z240	P0CG48		7316	B7Z240	UBC	12938929:0096:LC|16497222:0004:LC|21906983:0004:LC|12072436:0004:LC|17013377:0004:LC|21139048:0004:LC|16771824:0004:LC|19109251:0004:LC|21987572:0004:LC|16735510:0004:LC|17013377:0096:LC|21890473:0004:LC|9162018:0004:LC|19880507:0096:LC|16497223:0096:LC|16429130:0004:LC
B7Z240	P17302		2697	B7Z240	GJA1	21554242:0004:LC|19835873:0004:LC
B7Z240	Q9UMX0		29979	B7Z240	UBQLN1	16159959:0004:LC|18199683:0004:LC|16159959:0018:LC|17082820:0096:LC
B7Z240	Q9Y6I3		29924	B7Z240	EPN1	21115825:0004:LC|9723620:0096:LC|9723620:0004:LC|16429130:0004:LC
B7Z2A4	P0CG48		7316	B7Z2A4	UBC	21906983:0004:LC|21139048:0004:LC
B7Z2A4	P62993		2885	B7Z2A4	GRB2	7518772:0096:LC|8670803:0096:LC|11923305:0004:LC|7518772:0004:LC|8670803:0004:LC
B7Z2P9	O00767		6319	B7Z2P9	SCD	19953087:0096:HT
B7Z2P9	O15247		1193	B7Z2P9	CLIC2	19953087:0415:HT|19953087:0096:HT
B7Z2P9	O15304		10572	B7Z2P9	SIVA1	19953087:0096:HT
B7Z2P9	O43294		7041	B7Z2P9	TGFB1I1	19953087:0096:HT
B7Z2P9	P0CG48		7316	B7Z2P9	UBC	21906983:0004:LC|21139048:0004:LC|21987572:0004:LC|19343052:0004:LC|20064473:0114:LC|18498246:0096:LC|21890473:0004:LC
B7Z2P9	P11137		4133	B7Z2P9	MAP2	19953087:0096:HT
B7Z2P9	P25490		7528	B7Z2P9	YY1	19953087:0004:HT|19953087:0415:HT
B7Z2P9	P36894		657	B7Z2P9	BMPR1A	19953087:0415:HT|19953087:0096:HT
B7Z2P9	P36896		91	B7Z2P9	ACVR1B	19953087:0004:HT|19953087:0415:HT
B7Z2P9	P37088		6337	B7Z2P9	SCNN1A	11244092:0047:LC|16416336:0047:LC|14556380:0018:LC|12876068:0686:LC|15328345:0004:LC|17502380:0004:LC
B7Z2P9	P45880		7417	B7Z2P9	VDAC2	19953087:0415:HT|19953087:0096:HT
B7Z2P9	P49406		9801	B7Z2P9	MRPL19	19953087:0096:HT
B7Z2P9	P51168		6338	B7Z2P9	SCNN1B	16416336:0047:LC|11244092:0047:LC|15328345:0004:LC|19380724:0004:LC|12876068:0686:LC
B7Z2P9	P61328		2257	B7Z2P9	FGF12	19953087:0096:HT
B7Z2P9	P62888		6156	B7Z2P9	RPL30	19953087:0415:HT|19953087:0096:HT
B7Z2P9	Q00526		1018	B7Z2P9	CDK3	19953087:0096:HT
B7Z2P9	Q00688		2287	B7Z2P9	FKBP3	19953087:0415:HT|19953087:0096:HT
B7Z2P9	Q02641		782	B7Z2P9	CACNB1	19953087:0004:HT|19953087:0415:HT|19953087:0096:HT
B7Z2P9	Q12894		7866	B7Z2P9	IFRD2	19953087:0096:HT
B7Z2P9	Q13303		8514	B7Z2P9	KCNAB2	19953087:0096:HT
B7Z2P9	Q14721		3745	B7Z2P9	KCNB1	19953087:0415:HT|19953087:0096:HT
B7Z2P9	Q14722		7881	B7Z2P9	KCNAB1	19953087:0415:HT|19953087:0096:HT
B7Z2P9	Q15633		6895	B7Z2P9	TARBP2	19953087:0096:HT
B7Z2P9	Q53T94		9014	B7Z2P9	TAF1B	19953087:0096:HT
B7Z2P9	Q569H4		51334	B7Z2P9	PRR16	19953087:0096:HT
B7Z2P9	Q8N2I9		83931	B7Z2P9	STK40	19953087:0096:HT
B7Z2P9	Q8N4L2		55529	B7Z2P9	TMEM55A	19953087:0096:HT
