Uniprot_A	Uniprot_B	Alt_A	Alt_B	Gene_A	Gene_B	pmid:method:quality
O75386	P13805	7289	7138	TULP3	TNNT1	23414517:0399:HT
O75386	P14635	7289	891	TULP3	CCNB1	23414517:0399:HT
O75386	P20929	7289	4703	TULP3	NEB	23414517:0813:HT|23414517:0399:HT
O75386	P21817	7289	6261	TULP3	RYR1	23414517:0399:HT
O75386	P35609	7289	88	TULP3	ACTN2	23414517:0399:HT
O75386	P43360	7289	4105	TULP3	MAGEA6	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75386	P45378	7289	7140	TULP3	TNNT3	23414517:0399:HT
O75386	P48552	7289	8204	TULP3	NRIP1	23414517:0399:HT
O75386	P60331	7289	386677	TULP3	KRTAP10-1	25416956:0018:HT
O75386	P60370	7289	386680	TULP3	KRTAP10-5	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
O75386	P60409	7289	386675	TULP3	KRTAP10-7	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75386	P62508	7289	2104	TULP3	ESRRG	23414517:0399:HT
O75386	Q03001	7289	667	TULP3	DST	23414517:0399:HT
O75386	Q05BQ5	7289	54799	TULP3	MBTD1	23414517:0399:HT
O75386	Q13118	7289	7071	TULP3	KLF10	23414517:0399:HT
O75386	Q14324	7289	4606	TULP3	MYBPC2	23414517:0399:HT
O75386	Q14494	7289	4779	TULP3	NFE2L1	23414517:0399:HT
O75386	Q14687	7289	23199	TULP3	GSE1	23414517:0399:HT
O75386	Q15327	7289	27063	TULP3	ANKRD1	23414517:0399:HT
O75386	Q3MJ62	7289	222696	TULP3	ZSCAN23	23414517:0399:HT
O75386	Q5PSV4	7289	84312	TULP3	BRMS1L	23414517:0399:HT
O75386	Q5QJE6	7289	30836	TULP3	DNTTIP2	23414517:0399:HT
O75386	Q5T5U3	7289	57584	TULP3	ARHGAP21	23414517:0399:HT
O75386	Q5VU43	7289	9659	TULP3	PDE4DIP	23414517:0399:HT
O75386	Q6NXT1	7289	129138	TULP3	ANKRD54	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75386	Q6ZN11	7289	390927	TULP3	ZNF793	23414517:0399:HT
O75386	Q7L311	7289	9823	TULP3	ARMCX2	23414517:0399:HT
O75386	Q8IUG5	7289	84700	TULP3	MYO18B	23414517:0399:HT
O75386	Q8IVI9	7289	115677	TULP3	NOSTRIN	23414517:0399:HT
O75386	Q8IWI9	7289	23269	TULP3	MGA	23414517:0399:HT
O75386	Q8N2I2	7289	285267	TULP3	ZNF619	23414517:0399:HT
O75386	Q8N3C7	7289	79745	TULP3	CLIP4	23414517:0399:HT
O75386	Q8N5U6	7289	9921	TULP3	RNF10	23414517:0399:HT
O75386	Q8N7H5	7289	54623	TULP3	PAF1	23414517:0399:HT
O75386	Q96JM2	7289	58499	TULP3	ZNF462	23414517:0399:HT
O75386	Q99683	7289	4217	TULP3	MAP3K5	23414517:0399:HT
O75386	Q99996	7289	10142	TULP3	AKAP9	23414517:0399:HT
O75386	Q9BWV1	7289	91653	TULP3	BOC	23414517:0399:HT
O75386	Q9BYE7	7289	84108	TULP3	PCGF6	23414517:0399:HT
O75386	Q9H0C5	7289	53339	TULP3	BTBD1	23414517:0399:HT
O75386	Q9H4A3	7289	65125	TULP3	WNK1	23414517:0399:HT
O75386	Q9H814	7289	51808	TULP3	PHAX	23414517:0399:HT
O75386	Q9HAT0	7289	54763	TULP3	ROPN1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75386	Q9HCG1	7289	90338	TULP3	ZNF160	23414517:0399:HT
O75386	Q9NRR4	7289	29102	TULP3	DROSHA	23414517:0399:HT
O75386	Q9NWQ4	7289	55668	TULP3	GPATCH2L	23414517:0399:HT
O75386	Q9P243	7289	57623	TULP3	ZFAT	23414517:0399:HT
O75386	Q9P270	7289	57606	TULP3	SLAIN2	23414517:0399:HT
O75386	Q9P2K3	7289	55758	TULP3	RCOR3	23414517:0399:HT
O75386	Q9UBU8	7289	10933	TULP3	MORF4L1	23414517:0399:HT
O75386	Q9Y2P0	7289	90485	TULP3	ZNF835	23414517:0399:HT
O75386	Q9Y496	7289	11127	TULP3	KIF3A	23414517:0399:HT
O75391	O95870	9552	7920	SPAG7	ABHD16A	14667819:0018:HT|15657099:0064:LC
O75396	O94766	9554	26229	SEC22B	B3GAT3	21988832:0397:HT|21988832:0018:HT
O75398	P01112	10522	3265	DEAF1	HRAS	21900206:0018:HT
O75398	P01116	10522	3845	DEAF1	KRAS	21900206:0018:HT
O75398	P04183	10522	7083	DEAF1	TK1	21900206:0018:HT
O75398	P38936	10522	1026	DEAF1	CDKN1A	21900206:0018:HT
O75398	P42771	10522	1029	DEAF1	CDKN2A	21988832:0004:HT|21988832:0007:HT|21988832:0018:HT
O75398	P52758	10522	10247	DEAF1	HRSP12	21988832:0397:HT|21988832:0018:HT
O75398	P54727	10522	5887	DEAF1	RAD23B	21900206:0018:HT
O75398	Q13155	10522	7965	DEAF1	AIMP2	21900206:0018:HT
O75398	Q13526	10522	5300	DEAF1	PIN1	21900206:0018:HT
O75398	Q13642	10522	2273	DEAF1	FHL1	21900206:0018:HT
O75398	Q16543	10522	11140	DEAF1	CDC37	21900206:0018:HT
O75398	Q8N201	10522	26173	DEAF1	INTS1	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
O75398	Q9H1I8	10522	84164	DEAF1	ASCC2	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
O75398	Q9HAT8	10522	57161	DEAF1	PELI2	21988832:0018:HT
O75400	O75400	55660	55660	PRPF40A	PRPF40A	9700202:0018:LC|22365833:0018:HT
O75400	O75925	55660	8554	PRPF40A	PIAS1	15231748:0018:HT|15657099:0064:LC
O75400	O95466	55660	752	PRPF40A	FMNL1	16055720:0024:LC|16055720:0004:LC|15231748:0018:HT|16055720:0096:LC|15657099:0064:LC
O75400	P08621	55660	6625	PRPF40A	SNRNP70	15231748:0018:HT
O75400	P10586	55660	5792	PRPF40A	PTPRF	15231748:0018:HT|15657099:0064:LC
O75400	P10644	55660	5573	PRPF40A	PRKAR1A	15231748:0018:HT|15657099:0064:LC
O75400	P16284	55660	5175	PRPF40A	PECAM1	15231748:0018:HT|15657099:0064:LC
O75400	P17858	55660	5211	PRPF40A	PFKL	15231748:0018:HT|15657099:0064:LC
O75400	P18206	55660	7414	PRPF40A	VCL	15231748:0018:HT|15657099:0064:LC
O75400	P18583	55660	6651	PRPF40A	SON	15231748:0018:HT|15657099:0064:LC
O75400	P24347	55660	4320	PRPF40A	MMP11	15231748:0018:HT|15657099:0064:LC
O75400	P40123	55660	10486	PRPF40A	CAP2	15231748:0018:HT|15657099:0064:LC
O75400	P42858	55660	3064	PRPF40A	HTT	9700202:0018:LC|15383276:0018:HT|17161366:0096:LC|17500595:0018:LC|9700202:0492:LC|15657099:0064:LC|9700202:0493:LC|9700202:0096:LC|17161366:0077:LC
O75400	P46379	55660	7917	PRPF40A	BAG6	15231748:0018:HT|15657099:0064:LC
O75400	P50453	55660	5272	PRPF40A	SERPINB9	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
O75400	P61086	55660	3093	PRPF40A	UBE2K	21900206:0018:HT
O75400	P63279	55660	7329	PRPF40A	UBE2I	15231748:0018:HT|15657099:0064:LC
O75400	P98160	55660	3339	PRPF40A	HSPG2	15231748:0018:HT|15657099:0064:LC
O75400	Q01081	55660	7307	PRPF40A	U2AF1	22365833:0018:HT
O75400	Q12873	55660	1107	PRPF40A	CHD3	15383276:0492:HT|15383276:0096:HT|15383276:0018:HT
O75400	Q13129	55660	6018	PRPF40A	RLF	15231748:0018:HT|15657099:0064:LC
O75400	Q13427	55660	9360	PRPF40A	PPIG	22365833:0018:HT
O75400	Q13435	55660	10992	PRPF40A	SF3B2	16055720:0024:LC|16055720:0004:LC|22365833:0018:HT|16055720:0096:LC|15657099:0064:LC
O75400	Q13485	55660	4089	PRPF40A	SMAD4	15231748:0018:HT|15657099:0064:LC
O75400	Q14004	55660	8621	PRPF40A	CDK13	15231748:0018:HT|15657099:0064:LC
O75400	Q14498	55660	9584	PRPF40A	RBM39	22365833:0018:HT|25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75400	Q14562	55660	1659	PRPF40A	DHX8	22365833:0018:HT
O75400	Q15238	55660	5673	PRPF40A	PSG5	15231748:0018:HT|15657099:0064:LC
O75400	Q15366	55660	5094	PRPF40A	PCBP2	15231748:0018:HT
O75400	Q15459	55660	10291	PRPF40A	SF3A1	22365833:0004:HT|22365833:0018:HT|22365833:0007:HT|16055720:0096:LC|15657099:0064:LC|16055720:0004:LC|16055720:0024:LC
O75400	Q4G0J3	55660	51574	PRPF40A	LARP7	21900206:0018:HT
O75400	Q5JPJ8	55660		PRPF40A	DKFZP686D0714	15231748:0018:HT
O75400	Q5T4S7	55660	23352	PRPF40A	UBR4	15231748:0018:HT|15657099:0064:LC
O75400	Q6NZY4	55660	55596	PRPF40A	ZCCHC8	15231748:0018:HT|15657099:0064:LC
O75400	Q6URC4	55660		PRPF40A	Q6URC4	15231748:0018:HT|16055720:0096:LC
O75400	Q6ZRV7	55660		PRPF40A	Q6ZRV7	15231748:0018:HT
O75400	Q70Z53	55660	118924	PRPF40A	FRA10AC1	22365833:0018:HT
O75400	Q76L83	55660	55252	PRPF40A	ASXL2	15231748:0018:HT|15657099:0064:LC
O75400	Q7Z5N4	55660	221935	PRPF40A	SDK1	15231748:0018:HT|15657099:0064:LC
O75400	Q86Z02	55660	204851	PRPF40A	HIPK1	15231748:0018:HT|15657099:0064:LC
O75400	Q8IVF7	55660	91010	PRPF40A	FMNL3	15231748:0018:HT|15231748:0492:HT|15657099:0064:LC|9171351:0047:LC|9171351:0018:LC|9171351:0492:LC
O75400	Q8IWX8	55660	10523	PRPF40A	CHERP	22365833:0018:HT
O75400	Q8N2W9	55660	51588	PRPF40A	PIAS4	15383276:0018:HT
O75400	Q8N3X1	55660	23360	PRPF40A	FNBP4	15231748:0018:HT|15657099:0064:LC
O75400	Q8N5F7	55660	79576	PRPF40A	NKAP	22365833:0004:HT|22365833:0018:HT|22365833:0007:HT
O75400	Q8N8D1	55660	10081	PRPF40A	PDCD7	15231748:0018:HT|15657099:0064:LC
O75400	Q8NF45	55660		PRPF40A	FLJ00353	16055720:0004:LC|15231748:0018:HT|16055720:0096:LC
O75400	Q8TAD8	55660	79753	PRPF40A	SNIP1	22365833:0018:HT
O75400	Q8TBK6	55660	54819	PRPF40A	ZCCHC10	22365833:0018:HT
O75400	Q96PY5	55660	114793	PRPF40A	FMNL2	15231748:0018:HT|15657099:0064:LC
O75400	Q9BUJ2	55660	11100	PRPF40A	HNRNPUL1	15231748:0018:HT|16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
O75400	Q9BYN7	55660	84905	PRPF40A	ZNF341	15231748:0018:HT|15657099:0064:LC
O75400	Q9H190	55660	27111	PRPF40A	SDCBP2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|21516116:0018:HT|25416956:1356:HT
O75400	Q9H492	55660	84557	PRPF40A	MAP1LC3A	15383276:0018:HT
O75400	Q9NPH3	55660	3556	PRPF40A	IL1RAP	15231748:0018:HT|15657099:0064:LC
O75400	Q9NRR5	55660	56893	PRPF40A	UBQLN4	15231748:0018:HT|15657099:0064:LC|16713569:0018:HT
O75400	Q9NS15	55660	4054	PRPF40A	LTBP3	15231748:0018:HT|15657099:0064:LC
O75400	Q9NYV4	55660	51755	PRPF40A	CDK12	16055720:0024:LC|16055720:0004:LC|15231748:0018:HT|16055720:0096:LC|15657099:0064:LC
O75400	Q9P246	55660	57620	PRPF40A	STIM2	15231748:0018:HT|15657099:0064:LC
O75400	Q9UFS1	55660		PRPF40A	DKFZP434N041	15231748:0018:HT
O75400	Q9UHD9	55660	29978	PRPF40A	UBQLN2	15231748:0018:HT|15657099:0064:LC
O75400	Q9UKY1	55660	11244	PRPF40A	ZHX1	15383276:0018:HT
O75400	Q9UMX0	55660	29979	PRPF40A	UBQLN1	15231748:0018:HT|15657099:0064:LC
O75400	Q9UQS6	55660		PRPF40A	Q9UQS6	15231748:0018:HT
O75400	Q9Y388	55660	51634	PRPF40A	RBMX2	22365833:0018:HT
O75400	Q9Y4D1	55660	23002	PRPF40A	DAAM1	15231748:0018:HT|15657099:0064:LC
O75400	Q9Y4E5	55660	26036	PRPF40A	ZNF451	15231748:0018:HT|15657099:0064:LC
O75400	Q9Y6D5	55660	10564	PRPF40A	ARFGEF2	15231748:0018:HT|15657099:0064:LC
O75400	Q9Y6X2	55660	10401	PRPF40A	PIAS3	15231748:0018:HT|15657099:0064:LC
O75400	V9HWK2	55660		PRPF40A	HEL114	15231748:0018:HT
O75409	P15173	25763	4656	HYPM	MYOG	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75409	P42858	25763	3064	HYPM	HTT	23275563:1112:HT|9700202:0018:LC|23275563:0018:HT|15657099:0064:LC
O75409	P54253	25763	6310	HYPM	ATXN1	23275563:1112:HT|23275563:0018:HT
O75409	Q8IUH5	25763	23390	HYPM	ZDHHC17	24705354:0397:HT|24705354:0018:HT
O75409	Q9C0F1	25763	80817	HYPM	CEP44	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75410	Q13190	6867	6811	TACC1	STX5	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
O75410	Q9H788	6867	63898	TACC1	SH2D4A	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
O75410	Q9NZM3	6867	50618	TACC1	ITSN2	22558309:0018:HT
O75410	Q9Y297	6867	8945	TACC1	BTRC	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
O75410	Q9Y316	6867	51072	TACC1	MEMO1	25416956:1112:HT|25416956:0397:HT|21516116:0018:HT|25416956:1356:HT
O75414	Q96I51	10201	81554	NME6	WBSCR16	21988832:0018:HT
O75419	P11802	8318	1019	CDC45	CDK4	15232106:0492:HT
O75419	P25205	8318	4172	CDC45	MCM3	12614612:0018:HT|15657099:0064:LC
O75419	P33993	8318	4176	CDC45	MCM7	10518787:0096:LC|12614612:0492:HT|12614612:0018:HT|15657099:0064:LC|10518787:0492:LC|16912045:0004:LC
O75419	P38936	8318	1026	CDC45	CDKN1A	15232106:0492:HT|15232106:0096:HT|25241761:0813:LC|15232106:0008:HT|15657099:0064:LC|15232106:0089:HT
O75419	P42771	8318	1029	CDC45	CDKN2A	15232106:0492:HT|15232106:0089:HT|15232106:0096:HT|15232106:0008:HT|15657099:0064:LC
O75419	Q13416	8318	4999	CDC45	ORC2	12614612:0018:HT|9660782:0492:LC|15657099:0064:LC|9660782:0493:LC
O75419	Q14566	8318	4175	CDC45	MCM6	19805216:0809:LC|12614612:0018:HT
O75419	Q53EZ4	8318	55165	CDC45	CEP55	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75419	Q53FC8	8318		CDC45	Q53FC8	15232106:0492:HT|15232106:0096:HT
O75419	Q7L590	8318	55388	CDC45	MCM10	15232106:0492:HT|15232106:0089:HT|15232106:0096:HT|15232106:0008:HT|15657099:0064:LC
O75419	Q96F82	8318		CDC45	ORC1L	12614612:0018:HT
O75419	Q96NX5	8318	57172	CDC45	CAMK1G	21988832:0397:HT|21988832:0018:HT
O75419	Q9UBD5	8318	23595	CDC45	ORC3	15232106:0492:HT|15232106:0089:HT|15232106:0096:HT|15232106:0008:HT|15657099:0064:LC
O75419	Q9Y5N6	8318	23594	CDC45	ORC6	12614612:0018:HT
O75420	P54259	64599	1822	GIGYF1	ATN1	16713569:0018:HT
O75426	P36897	26261	7046	FBXO24	TGFBR1	15657099:0064:LC|15761153:0019:HT
O75426	Q15797	26261	4086	FBXO24	SMAD1	15657099:0064:LC|15761153:0019:HT
O75426	Q9HCE7	26261	57154	FBXO24	SMURF1	15761153:0019:HT
O75427	P35219	4034	767	LRCH4	CA8	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
O75427	P60409	4034	386675	LRCH4	KRTAP10-7	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75427	P60410	4034	386681	LRCH4	KRTAP10-8	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75427	Q6A162	4034	125115	LRCH4	KRT40	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75427	Q7Z3S9	4034	388677	LRCH4	NOTCH2NL	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75427	Q99750	4034	4188	LRCH4	MDFI	19060904:0018:HT|16189514:0398:HT|16189514:0018:HT|15657099:0064:LC|19060904:0397:HT|19060904:0398:HT
O75427	Q9NQC3	4034	57142	LRCH4	RTN4	16189514:0398:HT|15657099:0064:LC|16189514:0018:HT
O75431	O75478	10651	6871	MTX2	TADA2A	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75431	Q8N6L0	10651	147872	MTX2	CCDC155	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75438	Q01844	4707	2130	NDUFB1	EWSR1	16189514:0398:HT|15657099:0064:LC|16189514:0018:HT
O75438	Q16718	4707	4698	NDUFB1	NDUFA5	16189514:0398:HT|15657099:0064:LC|16189514:0018:HT
O75438	Q9HA70	4707		NDUFB1	Q9HA70	16189514:0018:HT
O75439	P27448	9512	4140	PMPCB	MARK3	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
O75439	Q86U11	9512		PMPCB	Q86U11	16169070:0018:HT
O75446	P61457	8819	5092	SAP30	PCBD1	20211142:0018:HT
O75446	Q02535	8819	3399	SAP30	ID3	20211142:0018:HT
O75448	P49841	9862	2932	MED24	GSK3B	21900206:0018:HT
O75448	Q9UK32	9862	27330	MED24	RPS6KA6	21900206:0018:HT
O75459	Q8IZU0	8712	171483	PAGE1	FAM9B	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75461	P10398	1876	369	E2F6	ARAF	21988832:0397:HT|21988832:0018:HT
O75461	P60409	1876	386675	E2F6	KRTAP10-7	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75461	Q14186	1876	7027	E2F6	TFDP1	16189514:0398:HT|9501179:0493:LC|9501179:0492:LC|25416956:0397:HT|25416956:0018:HT|16189514:0018:HT|25416956:1356:HT|9704927:0096:LC|9704927:0492:LC|15657099:0064:LC|9704927:0493:LC|15536069:0492:LC|15536069:0493:LC|9501179:0024:LC|25416956:1112:HT
O75461	Q14188	1876	7029	E2F6	TFDP2	16189514:0398:HT|25416956:1112:HT|21516116:0018:HT|25416956:0231:HT|25416956:0007:HT|25416956:0397:HT|25416956:0018:HT|16189514:0018:HT|25416956:1356:HT|9501179:0492:LC|9689056:0492:LC|9704927:0096:LC|9501179:0024:LC|15657099:0064:LC
O75469	P09769	8856	2268	NR1I2	FGR	21988832:0397:HT
O75469	P12931	8856	6714	NR1I2	SRC	12072427:0018:LC|15604093:0018:HT
O75469	P19793	8856	6256	NR1I2	RXRA	23160820:0018:LC|9489701:0018:LC|9489701:0492:LC|15604093:0018:HT|15604093:0492:HT|23602807:0114:LC|15657099:0064:LC|9727070:0018:LC|9727070:0492:LC
O75469	P28702	8856	6257	NR1I2	RXRB	15604093:0018:HT|15604093:0492:HT|15657099:0064:LC|9727070:0018:LC|9727070:0024:LC|9727070:0492:LC
O75469	P35609	8856	88	NR1I2	ACTN2	15604093:0018:HT
O75469	P48443	8856	6258	NR1I2	RXRG	15604093:0018:HT
O75469	P62195	8856	5705	NR1I2	PSMC5	14702340:0493:LC|15604093:0018:HT|14702340:0018:LC
O75469	P78453	8856		NR1I2	C-FGR	21988832:0018:HT
O75469	P80303	8856	4925	NR1I2	NUCB2	15604093:0018:HT
O75469	Q13164	8856	5598	NR1I2	MAPK7	21988832:0397:HT|21988832:0018:HT
O75469	Q13347	8856	8668	NR1I2	EIF3I	15604093:0018:HT
O75469	Q14934	8856	4776	NR1I2	NFATC4	21988832:0397:HT|21988832:0018:HT
O75469	Q15788	8856	8648	NR1I2	NCOA1	12909012:0492:LC|23160820:0018:LC|12909012:0024:LC|15604093:0018:HT|12072427:0018:LC|15657099:0064:LC|19171678:0018:LC|12909012:0114:LC
O75469	Q15904	8856	537	NR1I2	ATP6AP1	21988832:0397:HT|21988832:0018:HT
O75469	Q59FD9	8856		NR1I2	Q59FD9	15604093:0018:HT
O75469	Q92754	8856	7022	NR1I2	TFAP2C	21988832:0397:HT|21988832:0018:HT
O75469	Q9BRK5	8856	51150	NR1I2	SDF4	21988832:0018:HT
O75469	Q9HD42	8856	5119	NR1I2	CHMP1A	15604093:0018:HT
O75469	Q9UBK2	8856	10891	NR1I2	PPARGC1A	15322103:0096:LC|15604093:0018:HT|15322103:0004:LC
O75475	Q16659	11168	5597	PSIP1	MAPK6	21900206:0018:HT
O75477	Q7L5A8	10613	79152	ERLIN1	FA2H	25416956:0018:HT
O75477	Q8N511	10613	147007	ERLIN1	TMEM199	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75477	Q8TD06	10613	155465	ERLIN1	AGR3	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75477	Q96IW7	10613	26984	ERLIN1	SEC22A	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75478	O75528	6871	10474	TADA2A	TADA3	16189514:0398:HT|11707411:0492:LC|11707411:0018:LC|16189514:0018:HT|15657099:0064:LC
O75478	O95363	6871	10667	TADA2A	FARS2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75478	O95990	6871	11170	TADA2A	FAM107A	16189514:0398:HT|15657099:0064:LC|16189514:0018:HT
O75478	P52292	6871	3838	TADA2A	KPNA2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75478	P55081	6871	4236	TADA2A	MFAP1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75478	P61326	6871	4116	TADA2A	MAGOH	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75478	Q12874	6871	10946	TADA2A	SF3A3	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75478	Q17RB0	6871	441518	TADA2A	FAM127C	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75478	Q2WGJ6	6871	340359	TADA2A	KLHL38	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75478	Q59FE1	6871		TADA2A	Q59FE1	25416956:0018:HT
O75478	Q5W150	6871		TADA2A	Q5W150	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
O75478	Q5W5X9	6871	64927	TADA2A	TTC23	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75478	Q68DK2	6871	23503	TADA2A	ZFYVE26	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75478	Q6IAM1	6871		TADA2A	TU3A	16189514:0018:HT
O75478	Q8IYI6	6871	149371	TADA2A	EXOC8	16189514:0398:HT|15657099:0064:LC|16189514:0018:HT
O75478	Q8N5M4	6871	283237	TADA2A	TTC9C	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75478	Q8NEM0	6871	79648	TADA2A	MCPH1	21988832:0397:HT|21988832:0018:HT
O75478	Q8TBZ8	6871	163050	TADA2A	ZNF564	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75478	Q8TD31	6871	54535	TADA2A	CCHCR1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75478	Q8TES7	6871	85302	TADA2A	FBF1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75478	Q8WW24	6871	150483	TADA2A	TEKT4	25416956:0018:HT
O75478	Q8WWY3	6871	26121	TADA2A	PRPF31	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75478	Q96GN5	6871	55536	TADA2A	CDCA7L	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75478	Q96T49	6871	26051	TADA2A	PPP1R16B	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75478	Q9NSK0	6871	89953	TADA2A	KLC4	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75478	Q9NX04	6871	54955	TADA2A	C1ORF109	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75478	Q9Y4H4	6871	63940	TADA2A	GPSM3	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75487	P24863	2239	892	GPC4	CCNC	21516116:0018:HT
O75487	Q96GS6	2239	81926	GPC4	ABHD17A	21516116:0018:HT
O75489	Q96S79	4722	91608	NDUFS3	RASL10B	21988832:0397:HT|21988832:0018:HT
O75494	P62995	10772	6434	SRSF10	TRA2B	22365833:0018:HT
O75494	Q07955	10772	6426	SRSF10	SRSF1	22365833:0018:HT
O75494	Q08170	10772	6429	SRSF10	SRSF4	22365833:0018:HT
O75494	Q59FA2	10772		SRSF10	Q59FA2	22365833:0018:HT
O75496	P20839	51053	3614	GMNN	IMPDH1	21988832:0397:HT|21988832:0018:HT
O75496	P27540	51053	405	GMNN	ARNT	21988832:0397:HT
O75496	P38936	51053	1026	GMNN	CDKN1A	15232106:0492:HT|15232106:0089:HT|15232106:0096:HT|15232106:0008:HT|15657099:0064:LC
O75496	P42771	51053	1029	GMNN	CDKN2A	15232106:0492:HT|15232106:0089:HT|15232106:0096:HT|15232106:0008:HT|15657099:0064:LC
O75496	Q14566	51053	4175	GMNN	MCM6	15232106:0492:HT|15232106:0089:HT|15232106:0096:HT|15232106:0008:HT|15657099:0064:LC
O75496	Q53F30	51053		GMNN	Q53F30	21988832:0018:HT
O75496	Q8IYE0	51053	57639	GMNN	CCDC146	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
O75496	Q8NDP4	51053	90594	GMNN	ZNF439	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
O75496	Q96MS1	51053		GMNN	Q96MS1	25416956:0018:HT
O75496	Q9H211	51053	81620	GMNN	CDT1	15232106:0096:HT|16482215:0096:LC|17318181:0055:LC|11125146:0019:LC|21543332:0007:LC|21543332:0107:LC|15232106:0089:HT|19906994:0107:LC|11125146:0493:LC|19906994:0826:LC|17318181:0492:LC|15257290:0004:LC|11125146:0096:LC|19906994:0114:LC|18162579:0096:LC|16482215:0493:LC|11125146:0492:LC|15232106:0008:HT|14993212:0493:LC|15657099:0064:LC|14578910:0004:LC|17318181:0493:LC|17318181:0007:LC|15855168:0004:LC|17261582:0004:LC|14993212:0096:LC|15232106:0492:HT|16482215:0492:LC|19906994:0071:LC|19906994:0096:LC|20980834:0004:LC|14993212:0492:LC|15138268:0004:LC|15232106:0081:HT|14993212:0004:LC|15232106:0493:HT|15232106:0024:HT|18184650:0004:LC
O75506	O75506	3281	3281	HSBP1	HSBP1	25416956:0397:HT|25416956:0018:HT|11679589:0018:LC|11679589:0096:LC|18767159:0114:LC|11679589:0114:LC|11679589:0492:LC
O75506	P60369	3281	386682	HSBP1	KRTAP10-3	25416956:0018:HT
O75506	P60409	3281	386675	HSBP1	KRTAP10-7	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
