Uniprot_A	Uniprot_B	Alt_A	Alt_B	Gene_A	Gene_B	pmid:method:quality
P23497	P63165	6672	7341	SP100	SUMO1	16189514:0398:HT|11313457:0493:LC|25416956:0397:HT|10212234:0492:LC|21880768:0018:LC|16189514:0492:HT|10212234:0493:LC|17491593:0018:LC|16189514:0493:HT|17491593:0492:LC|11313457:0018:LC|17491593:0493:LC|10212234:0018:LC|11313457:0492:LC|16189514:0018:HT|25416956:0809:HT|25416956:1356:HT|25416956:1112:HT|15657099:0064:LC
P23497	P63279	6672	7329	SP100	UBE2I	20936779:0398:HT|18691969:0493:LC
P23497	Q8TAD8	6672	79753	SP100	SNIP1	15231748:0018:HT|15657099:0064:LC
P23508	P49674	4163	1454	MCC	CSNK1E	17353931:0006:LC|23455922:0676:LC|21900206:0018:HT|23455922:0004:LC|17353931:0004:LC
P23510	P43489	7292	7293	TNFSF4	TNFRSF4	12134113:0493:LC|8076595:0004:LC|16905106:0114:LC|16905106:0071:LC|15657099:0064:LC
P23510	Q12933	7292	7186	TNFSF4	TRAF2	9418902:0024:LC|9418902:0018:LC|15657099:0064:LC
P23511	P25208	4800	4801	NFYA	NFYB	25416956:1112:HT|15243141:0401:LC|23332751:0114:LC|15831478:0096:LC|15243141:0019:LC|25416956:0397:HT|8051128:0024:LC|25416956:0018:HT|8051128:0492:LC|15657099:0064:LC|25416956:1356:HT|17098936:0004:LC|16959611:0006:LC|12857729:0004:LC|8051128:0096:LC
P23511	P38398	4800	672	NFYA	BRCA1	11777930:0493:LC|11777930:0019:LC|15657099:0064:LC|11777930:0004:LC
P23511	Q13952	4800	4802	NFYA	NFYC	20936779:0398:HT|15243141:0401:LC|15243141:0019:LC|23332751:0114:LC|15243141:0492:LC|20936779:0018:HT|12857729:0004:LC|15657099:0064:LC
P23511	Q53GA5	4800		NFYA	Q53GA5	16959611:0493:LC|15831478:0004:LC|16959611:0004:LC|15831478:0096:LC
P23511	Q92624	4800	10513	NFYA	APPBP2	19060904:0018:HT|16189514:0398:HT|16189514:0018:HT|15657099:0064:LC|19060904:0397:HT|19060904:0398:HT
P23511	Q9H4I2	4800	23051	NFYA	ZHX3	12659632:0018:LC|15657099:0064:LC
P23511	Q9UKY1	4800	11244	NFYA	ZHX1	10441475:0492:LC|10571058:0096:LC|10571058:0492:LC|10571058:0018:LC|10441475:0096:LC|10571058:0004:LC|10441475:0018:LC
P23526	P23526	191	191	AHCY	AHCY	10933798:0492:LC|21226494:0114:LC|25416956:0397:HT|25416956:0018:HT|9586999:0114:LC
P23526	Q9BV19	191	79078	AHCY	C1ORF50	25416956:1356:HT|25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|15657099:0064:LC
P23528	P53667	1072	3984	CFL1	LIMK1	17853892:0424:LC|15220930:0415:LC|9655398:0493:LC|16456544:0493:LC|11340065:0493:LC|9655398:0492:LC|11340065:0492:LC|9655398:0024:LC|16456544:0492:LC|15657099:0064:LC|10436159:0415:LC|11418599:0493:LC|11925442:0493:LC|11418599:0492:LC|11925442:0492:LC|12963706:0415:LC|20133759:0006:LC
P23528	P60709	1072	60	CFL1	ACTB	16189514:0398:HT|25416956:1112:HT|25416956:0397:HT|16189514:0018:HT|25416956:1356:HT|15657099:0064:LC
P23528	P63261	1072	71	CFL1	ACTG1	16189514:0398:HT|25416956:1112:HT|25416956:0397:HT|16189514:0018:HT|25416956:1356:HT|15657099:0064:LC
P23528	P68133	1072	58	CFL1	ACTA1	10366597:0492:LC|21723825:0096:LC|11707283:0018:LC|11707283:0492:LC|10366597:0018:LC|11950878:0004:LC|15657099:0064:LC
P23528	Q99417	1072	26292	CFL1	MYCBP	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P23560	P23560	627	627	BDNF	BDNF	8174548:0492:LC|7961712:0492:LC
P23560	P29474	627	4846	BDNF	NOS3	10493752:0024:LC|15657099:0064:LC|10493752:0492:LC
P23560	P34130	627	4909	BDNF	NTF4	10631974:0114:LC|8241191:0114:LC|25241761:0813:LC|15657099:0064:LC
P23560	Q16620	627	4915	BDNF	NTRK2	9312147:0492:LC|9312147:0096:LC|11855816:0096:LC|9312147:0107:LC|15657099:0064:LC|9312147:0024:LC|9312147:0493:LC
P23560	Q99523	627	6272	BDNF	SORT1	15987945:0493:LC|15987945:0492:LC|19122660:0107:LC
P23582	Q60I31	4880		NPPC	NPRC	1309330:0492:LC|1660465:0096:LC|11533490:0492:LC|1309330:0096:LC|1672777:0096:LC
P23588	P42574	1975	836	EIF4B	CASP3	11274152:0492:LC|11274152:0493:LC|10672017:0493:LC|15657099:0064:LC|10672017:0492:LC
P23588	Q14152	1975	8661	EIF4B	EIF3A	8816444:0047:LC|8816444:0493:LC|8816444:0492:LC|8816444:0019:LC|16763566:0007:LC|8816444:0004:LC|8816444:0049:LC|15657099:0064:LC
P23610	P42858		3064	F8A1;|F8A2;|F8A3	HTT	11035034:0004:LC|15657099:0064:LC|11035034:0493:LC
P23634	P62158	493		ATP2B4	CALM1;|CALM2;|CALM3	19996092:0114:LC|15657099:0064:LC
P23634	P78352	493	1742	ATP2B4	DLG4	11274188:0492:LC|15657099:0064:LC
P23634	Q12959	493	1739	ATP2B4	DLG1	11274188:0004:LC|11274188:0416:LC|12511555:0096:LC|15657099:0064:LC|11274188:0492:LC|11274188:0686:LC
P23634	Q15700	493	1740	ATP2B4	DLG2	11274188:0019:LC|11274188:0004:LC|11274188:0006:LC|15657099:0064:LC|11274188:0493:LC|11274188:0492:LC
P23634	Q92796	493	1741	ATP2B4	DLG3	11274188:0019:LC|11274188:0004:LC|11274188:0018:LC|15657099:0064:LC|11274188:0493:LC|11274188:0492:LC|11274188:0024:LC
P23677	P23677	3706	3706	ITPKA	ITPKA	15350214:0114:LC
P23677	Q9UQM7	3706	815	ITPKA	CAMK2A	11468283:0493:LC|11468283:0024:LC|15657099:0064:LC
P23743	Q9HBE4	1606	59067	DGKA	IL21	25241761:0813:LC|8626603:0493:LC|15657099:0064:LC
P23759	P54198	5081	7290	PAX7	HIRA	9731536:0018:LC|15657099:0064:LC|9731536:0492:LC
P23760	P50222	5077	4223	PAX3	MEOX2	11423130:0492:LC|11423130:0018:LC|15657099:0064:LC|11423130:0096:LC
P23760	P56693	5077	6663	PAX3	SOX10	12668617:0096:LC|10942418:0492:LC|10942418:0493:LC|12668617:0492:LC|12668617:0493:LC|12668617:0004:LC|15657099:0064:LC|11029584:0096:LC|11029584:0018:LC|10942418:0254:LC
P23763	Q12846	6843	6810	VAMP1	STX4	25416956:1356:HT|25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|8760387:0018:LC
P23763	Q16623	6843	6804	VAMP1	STX1A	12093152:0492:LC|12093152:0018:LC|9144278:0045:LC
P23763	Q9P0L0	6843	9218	VAMP1	VAPA	9657962:0096:LC|9657962:0492:LC|15657099:0064:LC|9657962:0024:LC
P23769	P28069	2624	5449	GATA2	POU1F1	16396960:0096:LC|10367888:0096:LC|10367888:0004:LC|15657099:0064:LC|16396960:0004:LC|10367888:0492:LC|10367888:0493:LC|10367888:0024:LC
P23769	P29590	2624	5371	GATA2	PML	10938104:0492:LC|10938104:0096:LC|15657099:0064:LC|10938104:0004:LC|10938104:0018:LC|10938104:0493:LC
P23771	P23771	2625	2625	GATA3	GATA3	23142663:0114:LC
P23771	P25791	2625	4005	GATA3	LMO2	9819382:0004:LC|9819382:0493:LC|15657099:0064:LC
P23771	P25800	2625	4004	GATA3	LMO1	9819382:0004:LC|9020185:0096:LC|15657099:0064:LC|9020185:0492:LC
P23921	P23921	6240	6240	RRM1	RRM1	17726094:0071:LC|21336276:0071:LC|21336276:0114:LC|25416956:0397:HT|25416956:0018:HT|11781084:0096:LC|12578384:0492:LC|21336276:0067:LC
P23921	P31350	6240	6241	RRM1	RRM2	12615712:0019:LC|11781084:0492:LC|17726094:0071:LC|21336276:0071:LC|11781084:0096:LC|14583450:0004:LC|20159953:0018:LC|15657099:0064:LC|22632967:0007:LC|22632967:0004:LC
P23921	Q7LG56	6240	50484	RRM1	RRM2B	12615712:0019:LC|14583450:0493:LC|14583450:0004:LC|20159953:0018:LC|15657099:0064:LC|11517226:0493:LC
P23942	P41219	5961	5630	PRPH2	PRPH	10681511:0492:LC|10681511:0493:LC|10681511:0024:LC|15657099:0064:LC
P23942	Q03395	5961	6094	PRPH2	ROM1	11641407:0493:LC|10681511:0492:LC|11641407:0492:LC|10681511:0493:LC|10681511:0024:LC|15657099:0064:LC
P23942	Q14028	5961	1258	PRPH2	CNGB1	11641407:0492:LC|15657099:0064:LC
P23945	P23945	2492	2492	FSHR	FSHR	22802634:0114:LC|15662415:0114:LC
P23945	P27348	2492	10971	FSHR	YWHAQ	15196694:0024:LC|15196694:0493:LC|15196694:0018:LC|15657099:0064:LC|15196694:0006:LC|20600589:0369:LC|15196694:0004:LC|15196694:0019:LC
P23945	P43250	2492	2870	FSHR	GRK6	15657099:0064:LC|10379886:0415:LC|10379886:0492:LC
P23945	P60903	2492	6281	FSHR	S100A10	15196694:0024:LC|15196694:0018:LC|15657099:0064:LC
P23945	Q05516	2492	7704	FSHR	ZBTB16	15196694:0024:LC|15196694:0018:LC|15657099:0064:LC
P23945	Q9UKG1	2492	26060	FSHR	APPL1	15196694:0024:LC|15070827:0018:LC|15070827:0004:LC|15196694:0018:LC|15657099:0064:LC|15070827:0493:LC|15070827:0007:LC
P23946	P23946	1215	1215	CMA1	CMA1	22653218:0114:LC
P23975	Q16623	6530	6804	SLC6A2	STX1A	12629174:0493:LC|17032905:0004:LC
P24001	Q05655	9235	5580	IL32	PRKCD	25178676:0004:LC|24996056:0007:LC|23814099:0007:LC|23814099:0006:LC|24396867:0006:LC|24396867:0007:LC|24996056:0416:LC|24396867:0416:LC
P24046	P24046	2569	2569	GABRR1	GABRR1	15163459:0493:LC|10779366:0493:LC|11862606:0493:LC|9153229:0493:LC|16999686:0004:LC
P24046	P46821	2569	4131	GABRR1	MAP1B	11102469:0493:LC|9892354:0493:LC
P24071	P24071	2204	2204	FCAR	FCAR	12634059:0492:LC|12768205:0492:LC|12768205:0114:LC
P24158	P24158	5657	5657	PRTN3	PRTN3	8757293:0114:LC
P24158	P49913	5657	820	PRTN3	CAMP	11389039:0493:LC|11389039:0492:LC|15657099:0064:LC|11389039:0435:LC|11389039:0024:LC
P24158	Q9UIV8	5657	5275	PRTN3	SERPINB13	15657099:0064:LC|10512713:0492:LC
P24158	V9HWH1	5657		PRTN3	HEL57	7654387:0492:LC|12114510:0492:LC|12114510:0415:LC
P24278	Q12933	7597	7186	ZBTB25	TRAF2	16189514:0398:HT|25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|16189514:0018:HT|25416956:1356:HT|15657099:0064:LC
P24278	Q96GX9	7597	51074	ZBTB25	APIP	25416956:1356:HT|25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|15657099:0064:LC
P24278	Q99750	7597	4188	ZBTB25	MDFI	16189514:0004:HT|16189514:0398:HT|16189514:0096:HT|15657099:0064:LC|16189514:0018:HT
P24278	Q9BQD3	7597	79036	ZBTB25	KXD1	16189514:0398:HT|15657099:0064:LC|16189514:0018:HT
P24385	P24941	595	1017	CCND1	CDK2	8479754:0019:LC|23455922:0004:LC|23455922:0676:LC|15657099:0064:LC|8647086:0004:LC|9840943:0018:LC|8647086:0096:LC|9178893:0004:LC
P24385	P28749	595	5933	CCND1	RBL1	8643455:0493:LC|15657099:0064:LC
P24385	P35222	595	1499	CCND1	CTNNB1	11836555:0493:LC|17208333:0007:LC|17146436:0007:LC|17344318:0007:LC|17146436:0412:LC|18772112:0402:LC|15657099:0064:LC|17208333:0493:LC
P24385	P35251	595	5981	CCND1	RFC1	10353443:0004:LC|10353443:0493:LC|10353443:0024:LC|15657099:0064:LC
P24385	P38398	595	672	CCND1	BRCA1	17334399:0415:LC|9244350:0004:LC|17334399:0663:LC|9244350:0096:LC|15657099:0064:LC|17334399:0006:LC|9244350:0492:LC
P24385	P38936	595	1026	CCND1	CDKN1A	8242751:0019:LC|15232106:0096:HT|21516116:0018:HT|23443559:0004:LC|25416956:0018:HT|12383116:0004:LC|9632134:0019:LC|9837900:0492:LC|21988832:0397:HT|25416956:1112:HT|25416956:0397:HT|9106657:0007:LC|8756624:0096:LC|17420273:0401:LC|8662825:0004:LC|17556661:0004:LC|16082198:0096:LC|15232106:0008:HT|25416956:1356:HT|15657099:0064:LC|21988832:0018:HT|15232106:0089:HT|7478582:0492:LC|8657154:0493:LC|8662825:0019:LC|8657154:0096:LC|8999999:0004:LC|7478582:0493:LC|8657154:0492:LC|9837900:0493:LC|15695403:0004:LC
P24385	P40305	595	3429	CCND1	IFI27	15657099:0064:LC|9837900:0493:LC
P24385	P40763	595	6774	CCND1	STAT3	15950906:0007:LC|20876300:0402:LC|15659654:0096:LC|11279133:0004:LC|15657099:0064:LC|11279133:0493:LC|15659654:0004:LC
P24385	P46527	595	1027	CCND1	CDKN1B	17254966:0006:LC|7478582:0492:LC|17254966:0493:LC|17254966:0492:LC|10908655:0493:LC|11940657:0096:LC|25416956:0018:HT|17053782:0096:LC|9106657:0007:LC|12036906:0004:LC|9632134:0019:LC|10908655:0492:LC|19556892:0004:LC|15657099:0064:LC|9311993:0004:LC|7478582:0493:LC|17254966:0004:LC|10908655:0024:LC|8978686:0004:LC|15695403:0004:LC|11360184:0096:LC
P24385	P49841	595	2932	CCND1	GSK3B	10910956:0493:LC|25241761:0813:LC|10910956:0492:LC|9832503:0493:LC|9832503:0492:LC
P24385	P62158	595		CCND1	CALM1;|CALM2;|CALM3	15657099:0064:LC|9837900:0493:LC
P24385	P62877	595	9978	CCND1	RBX1	11311237:0493:LC|15657099:0064:LC|11311237:0004:LC
P24385	Q00534	595	1021	CCND1	CDK6	15232106:0096:HT|12867429:0019:LC|9447971:0019:LC|9178893:0004:LC|19075005:0492:LC|11739795:0493:LC|14681455:0364:LC|11360184:0004:LC|17517622:0006:LC|11739795:0492:LC|10580009:0096:LC|17420273:0401:LC|15232106:0008:HT|15657099:0064:LC|15232106:0089:HT|17517622:0493:LC|15232106:0492:HT|16096642:0019:LC|17517622:0004:LC|17517622:0492:LC|15232106:0493:HT|19075005:0493:LC
P24385	Q09472	595	2033	CCND1	EP300	11788592:0096:LC|11788592:0492:LC|15951563:0004:LC|15657099:0064:LC|20876300:0402:LC
P24385	Q13618	595	8452	CCND1	CUL3	10500095:0493:LC|15657099:0064:LC
P24385	Q15788	595	8648	CCND1	NCOA1	9832502:0493:LC|9832502:0004:LC|9832502:0492:LC|15657099:0064:LC|9832502:0096:LC
P24385	Q7L590	595	55388	CCND1	MCM10	15232106:0492:HT|15232106:0089:HT|15232106:0096:HT|15232106:0008:HT|15657099:0064:LC
P24385	Q92831	595	8850	CCND1	KAT2B	10318892:0492:LC|15657099:0064:LC|10318892:0493:LC|10318892:0004:LC
P24385	Q9UKT5	595	26272	CCND1	FBXO4	21242966:0415:LC|17081987:0096:LC|24019069:0004:LC|17081987:0004:LC|17081987:0415:LC
P24385	Q9Y222	595	9988	CCND1	DMTF1	8887674:0493:LC|15657099:0064:LC
P24385	Q9Y6Q9	595	8202	CCND1	NCOA3	9832502:0493:LC|9832502:0004:LC|15657099:0064:LC|15808510:0007:LC
P24386	P51149	1121	7879	CHM	RAB7A	12576024:0492:LC|12576024:0114:LC|12576024:0024:LC|9563513:0096:LC|15657099:0064:LC|9563513:0492:LC
P24387	P55089	1393	7349	CRHBP	UCN	8612563:0096:LC|8612563:0493:LC|8612563:0024:LC|8612563:0492:LC|15657099:0064:LC
P24390	P53618	10945	1315	KDELR1	COPB1	11703931:0055:LC|19109439:0006:LC|11703931:0492:LC|15657099:0064:LC|11703931:0493:LC
P24390	P84077	10945	375	KDELR1	ARF1	11703931:0024:LC|11703931:0055:LC|15657099:0064:LC|11703931:0493:LC
P24390	Q8N6T3	10945	55738	KDELR1	ARFGAP1	11703931:0055:LC|9405360:0004:LC|11703931:0024:LC|11703931:0492:LC|11703931:0493:LC|15657099:0064:LC|9405360:0493:LC|9405360:0492:LC
P24394	P29350	3566	5777	IL4R	PTPN6	11714803:0096:LC|9392697:0096:LC|15657099:0064:LC|11714803:0492:LC|11714803:0493:LC|11714803:0024:LC
P24394	P29353	3566	6464	IL4R	SHC1	11714803:0096:LC|10652211:0004:LC|11714803:0493:LC|10652211:0493:LC|15657099:0064:LC
P24394	P31785	3566	3561	IL4R	IL2RG	18243101:0114:LC|8266078:0006:LC|8266076:0493:LC|8266076:0024:LC|18243101:0065:LC|15657099:0064:LC|12242343:0004:LC
P24394	P35225	3566	3596	IL4R	IL13	18243101:0114:LC|7721786:0401:LC|11709756:0493:LC|15657099:0064:LC
P24394	P35568	3566	3667	IL4R	IRS1	8599766:0114:LC|8599766:0493:LC
P24394	P42226	3566	6778	IL4R	STAT6	9651359:0096:LC|8816495:0053:LC|21268015:0007:LC|9392697:0096:LC|15657099:0064:LC|8609418:0004:LC|8816495:0045:LC|9392697:0686:LC|15661890:0492:LC
P24394	P52333	3566	3718	IL4R	JAK3	7538655:0493:LC|12207328:0007:LC|12207328:0004:LC|15657099:0064:LC
P24394	P78552	3566	3597	IL4R	IL13RA1	8910586:0492:LC|18243101:0065:LC|15657099:0064:LC|8910586:0493:LC|18243101:0114:LC
P24394	Q06124	3566	5781	IL4R	PTPN11	11714803:0096:LC|11714803:0492:LC|11714803:0493:LC|11714803:0024:LC|15657099:0064:LC
P24394	Q92835	3566	3635	IL4R	INPP5D	11714803:0492:LC|11714803:0024:LC|11714803:0493:LC|11714803:0096:LC|15657099:0064:LC
P24468	P24468	7026	7026	NR2F2	NR2F2	18798693:0114:LC|23975195:0018:LC
P24468	Q13501	7026	8878	NR2F2	SQSTM1	8910285:0024:LC|8910285:0018:LC|8910285:0492:LC|15657099:0064:LC
P24468	Q13547	7026	3065	NR2F2	HDAC1	10704340:0096:LC|10704340:0024:LC|10704340:0254:LC|15657099:0064:LC|10704340:0492:LC
P24468	Q96IP4	7026	55603	NR2F2	FAM46A	15231748:0018:HT|15657099:0064:LC
P24468	Q9C0K0	7026	64919	NR2F2	BCL11B	10744719:0018:LC|10744719:0492:LC|15657099:0064:LC
P24468	Q9H165	7026	53335	NR2F2	BCL11A	10744719:0018:LC|23975195:0004:LC|23975195:0018:LC|10744719:0492:LC|15657099:0064:LC|23975195:0096:LC
P24468	Q9H422	7026	10114	NR2F2	HIPK3	15231748:0018:HT|15657099:0064:LC
P24522	P38936	1647	1026	GADD45A	CDKN1A	10912791:0004:LC|10912791:0096:LC|15657099:0064:LC|10973963:0004:LC|7478594:0492:LC|7478594:0018:LC|7478594:0493:LC|7478594:0024:LC
P24522	P62805	1647		GADD45A	HIST1H4A;|HIST1H4B;|HIST1H4C;|HIST1H4D;|HIST1H4E;|HIST1H4F;|HIST1H4H;|HIST1H4I;|HIST1H4J;|HIST1H4K;|HIST1H4L;|HIST2H4A;|HIST2H4B;|HIST4H4	11498536:0493:LC|11498536:0492:LC|10022855:0492:LC|10022855:0493:LC
P24522	Q13561	1647	10540	GADD45A	DCTN2	16189514:0398:HT|21988832:0018:HT|15657099:0064:LC|16189514:0018:HT
P24522	Q8TAE8	1647	90480	GADD45A	GADD45GIP1	12716909:0096:LC|12716909:0018:LC|12716909:0492:LC|12716909:0019:LC|12716909:0493:LC|12716909:0007:LC|12716909:0004:LC|15657099:0064:LC|12716909:0011:LC
P24522	Q9Y6R4	1647	4216	GADD45A	MAP3K4	9827804:0493:LC|15657099:0064:LC|9827804:0004:LC|9827804:0018:LC|12052864:0111:LC|9827804:0492:LC
P24530	P29474	1910	4846	EDNRB	NOS3	10510297:0492:LC|15657099:0064:LC
P24534	P26641	1933	1937	EEF1B2	EEF1G	16169070:0492:HT|16189514:0398:HT|16169070:0398:HT|16189514:0492:HT|9407120:0018:LC|25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|16189514:0018:HT|25416956:1356:HT|9407120:0492:LC|15657099:0064:LC|16169070:0018:HT|22863883:0401:LC|22939629:0401:LC
P24534	P68400	1933	1457	EEF1B2	CSNK2A1	15302935:0493:LC|8547318:0493:LC|14729942:0493:LC|22113938:0415:LC|15345747:0493:LC|22113938:0424:LC
P24534	Q8IYT8	1933	9706	EEF1B2	ULK2	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P24588	P31323	9495	5577	AKAP5	PRKAR2B	8509414:0096:LC|15657099:0064:LC|11557526:0493:LC|11557526:0492:LC|8509414:0493:LC|8509414:0492:LC
P24588	P46940	9495	8826	AKAP5	IQGAP1	12938160:0492:LC|12938160:0007:LC|12938160:0096:LC|12938160:0493:LC|15657099:0064:LC
P24588	P63252	9495	3759	AKAP5	KCNJ2	11287423:0493:LC|11287423:0492:LC|11287423:0096:LC|15657099:0064:LC|11287423:0024:LC
P24588	P78352	9495	1742	AKAP5	DLG4	10939335:0492:LC|15657099:0064:LC|10939335:0493:LC
P24588	Q08209	9495	5530	AKAP5	PPP3CA	7528941:0492:LC|7528941:0493:LC|22343722:0114:LC|9765270:0493:LC|9765270:0004:LC|15657099:0064:LC|9765270:0492:LC|9765270:0018:LC|22343722:0055:LC
P24588	Q12959	9495	1739	AKAP5	DLG1	10939335:0492:LC|15657099:0064:LC|10939335:0493:LC
P24593	P35858	3488	3483	IGFBP5	IGFALS	9497324:0492:LC|9497324:0493:LC|9786878:0493:LC|9786878:0492:LC|9497324:0096:LC|15657099:0064:LC
P24593	P46379	3488	7917	IGFBP5	BAG6	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P24593	Q14192	3488	2274	IGFBP5	FHL2	11821401:0004:LC|11821401:0018:LC|11821401:0493:LC|11821401:0492:LC|11821401:0096:LC|15657099:0064:LC
P24593	Q9BXP8	3488	60676	IGFBP5	PAPPA2	9883900:0492:LC|11264294:0492:LC
P24593	Q9NRX1	3488	56902	IGFBP5	PNO1	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P24666	Q9BYC9	52	55052	ACP1	MRPL20	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
P24666	Q9UHJ3	52	51460	ACP1	SFMBT1	16189514:0398:HT|15657099:0064:LC|16189514:0018:HT
P24723	P24941	5583	1017	PRKCH	CDK2	11175348:0004:LC|15657099:0064:LC|11175348:0493:LC|11175348:0024:LC
P24723	Q15139	5583	5587	PRKCH	PRKD1	11741879:0493:LC|11741879:0492:LC|10867018:0492:LC|12223477:0045:LC|10867018:0493:LC
P24752	P24752	38	38	ACAT1	ACAT1	17371050:0114:LC|:0114:LC
P24821	P24821	3371	3371	TNC	TNC	17971437:0114:LC
P24821	Q12860	3371	1272	TNC	CNTN1	15657099:0064:LC|10103110:0493:LC
P24844	P35579	10398	4627	MYL9	MYH9	16169070:0018:HT|22863883:0401:LC|16169070:0398:HT
P24855	P62736	1773	59	DNASE1	ACTA2	11707283:0024:LC|11707283:0492:LC|15657099:0064:LC
P24855	P63261	1773	71	DNASE1	ACTG1	11474115:0024:LC|15657099:0064:LC|11474115:0492:LC
P24855	P68133	1773	58	DNASE1	ACTA1	11707283:0024:LC|2395459:0493:LC|2395459:0492:LC|11707283:0492:LC|11707283:0493:LC|2395459:0114:LC|15657099:0064:LC
P24863	P49336	892	1024	CCNC	CDK8	19047373:0091:LC|21806996:0055:LC|25416956:0018:HT|11416138:0004:LC|10024883:0401:LC|7568034:0493:LC|19047373:0007:LC|9150135:0004:LC|7568034:0096:LC|11416138:0493:LC|25416956:1112:HT|25416956:0397:HT|7568034:0004:LC|20098423:0006:LC|19914168:0424:LC|11867769:0004:LC|11416138:0492:LC|25344755:0006:LC|11416138:0071:LC|25416956:1356:HT|23602568:0676:LC|11416138:0006:LC|15657099:0064:LC|10353252:0004:LC|19047373:0071:LC|21806996:0114:LC|15328539:0096:LC|9710619:0401:LC|7568034:0006:LC|23746844:0096:LC|23602568:0004:LC|23630251:0114:LC|7568034:0492:LC|10882111:0004:LC
P24863	Q00526	892	1018	CCNC	CDK3	25344755:0006:LC|15084261:0493:LC|15084261:0004:LC|15084261:0019:LC|15657099:0064:LC
P24864	P24941	898	1017	CCNE1	CDK2	12839982:0004:LC|23602568:0676:LC|15660127:0114:LC|7799941:0096:LC|11132966:0401:LC|11433299:0415:LC|8662825:0004:LC|16223725:0007:LC|20587660:0004:LC|19470470:0006:LC|16223725:0004:LC|17361108:0004:LC|11940657:0004:LC|9716181:0004:LC|9632134:0019:LC|8978686:0004:LC|8647086:0096:LC|10827081:0096:LC|25852190:0004:LC|1388288:0004:LC|14681455:0364:LC|23455922:0676:LC|23602568:0004:LC|15004009:0096:LC|1388288:0401:LC|14701826:0004:LC|10359664:0096:LC|19631451:0004:LC|15469821:0019:LC|21372285:0004:LC|8867812:0004:LC|8756624:0096:LC|21092281:0004:LC|17970072:0004:LC|15980415:0096:LC|12800980:0004:LC|9891079:0004:LC|1388288:0493:LC|15735718:0019:LC|9660939:0004:LC|23455922:0004:LC|20837141:0004:LC|15670215:0004:LC|9840943:0006:LC|19470470:0004:LC|12529437:0004:LC|21092281:0007:LC|9192873:0004:LC|14536078:0492:LC|8662825:0019:LC|17254967:0006:LC|8560263:0019:LC|17431037:0004:LC|16096642:0019:LC|15557281:0004:LC|1388288:0492:LC|17254967:0004:LC|8647086:0004:LC|10330164:0006:LC|24358021:0096:LC|18559665:0004:LC|8756624:0006:LC|21241890:0096:LC|9472014:0004:LC|14536078:0493:LC|15514162:0004:LC|15657099:0064:LC
P24864	P28749	898	5933	CCNE1	RBL1	9891079:0004:LC|15657099:0064:LC|8230483:0493:LC
P24864	P30304	898	993	CCNE1	CDC25A	8617791:0492:LC|15657099:0064:LC|9891079:0004:LC|8617791:0096:LC
P24864	P38432	898	8161	CCNE1	COIL	10751146:0492:LC|10751146:0024:LC|10751146:0415:LC|15657099:0064:LC
P24864	P38936	898	1026	CCNE1	CDKN1A	12839982:0004:LC|8242751:0019:LC|21988832:0018:HT|25241761:0813:LC|13678583:0004:LC|8756624:0004:LC|9716181:0004:LC|17293600:0004:LC|23443559:0004:LC|16765349:0006:LC|9632134:0019:LC|8756624:0096:LC|8662825:0004:LC|8756624:0492:LC|11477082:0004:LC|9660939:0004:LC|8756624:0006:LC|15657099:0064:LC|8891332:0004:LC|8662825:0019:LC|9632134:0004:LC|9380407:0004:LC|9218599:0004:LC|16765349:0004:LC|9472014:0004:LC
P24864	P46527	898	1027	CCNE1	CDKN1B	25241761:0813:LC|19470470:0004:LC|8756624:0004:LC|19470470:0006:LC|11940657:0004:LC|9716181:0004:LC|8978686:0004:LC|20837141:0004:LC|17293600:0004:LC|17254967:0004:LC|15469821:0019:LC|9632134:0019:LC|8756624:0096:LC|17254966:0006:LC|9891079:0004:LC|9632134:0004:LC|9660939:0004:LC|15657099:0064:LC|8891332:0004:LC|9311993:0004:LC|12529437:0004:LC|9192873:0004:LC|10393546:0096:LC|17254967:0006:LC|9218599:0004:LC|9192873:0415:LC|11940657:0096:LC|17254966:0004:LC|10393546:0415:LC
